Date,Calories,Weight,day,Weight_linear,Weight_spline,Calories_linear,Calories_spline,phase,fitted_weight,weight_slope
2025-03-02,1441.0,67.1,535,67.1,67.1,1925.625,2533.4694726952225,bulk,66.6528020257485,0.02645543632032362
2025-03-03,1735.0,67.4,536,67.4,67.4,1885.5,2411.311667483003,bulk,66.67920115037879,0.026342244592925113
2025-03-04,1713.0,66.2,537,67.16666666666667,67.30183297876276,1845.375,2223.4274038354074,bulk,66.70548539772912,0.02622563930524772
2025-03-05,1817.0,66.7,538,66.93333333333334,66.94571803982478,1805.25,2015.7750955243996,bulk,66.73165124319304,0.02610545932052825
2025-03-06,1657.0,66.7,539,66.7,66.7,1765.125,1834.3131563219424,bulk,66.75769512177575,0.025981674217945283
2025-03-07,1725.0,66.8,540,66.8,66.8,1725.0,1725.0,bulk,66.78361342249588,0.02585434735351555
2025-03-08,1863.0,,541,66.8,66.95931495255442,1770.5,1722.4623289448457,bulk,66.80940248986553,0.025723274969161974
2025-03-09,1816.0,66.8,542,66.8,66.8,1816.0,1816.0,bulk,66.83505862182159,0.02558844262499823
2025-03-10,1809.0,66.2,543,66.2,66.2,1809.0,1809.0,bulk,66.86057807671618,0.025449876929783954
2025-03-11,1374.0,,544,66.10000000000001,65.81792251383212,1374.0,1374.0,bulk,66.8859570566671,0.025307487970375558
2025-03-12,1580.0,,545,66.0,65.75223733374376,1580.0,1580.0,bulk,66.91119173016834,0.025161327778514913
2025-03-13,1456.0,65.9,546,65.9,65.9,1518.3333333333333,1628.6363715468133,bulk,66.93627821306117,0.02501105631319926
2025-03-14,1581.0,66.3,547,66.3,66.3,1456.6666666666667,1465.056506824925,bulk,66.9612125784121,0.024856931498599504
2025-03-15,1395.0,67.1,548,67.1,67.1,1395.0,1395.0,bulk,66.98599085258387,0.0246988562469852
2025-03-16,1579.0,,549,67.1,67.23606841354633,1579.0,1579.0,bulk,67.01060901484675,0.024536856393453377
2025-03-17,1697.0,67.1,550,67.1,67.1,1611.75,1701.6443751862157,bulk,67.03506300363013,0.024370624309000277
2025-03-18,1487.0,67.1,551,67.1,67.1,1644.5,1721.8365502187778,bulk,67.05934871281701,0.024200243916894237
2025-03-19,1717.0,66.6,552,66.6,66.6,1677.25,1703.3604501419502,bulk,67.08346198468496,0.02402563750329989
2025-03-20,1710.0,,553,67.1,66.99553499479748,1710.0,1710.0,bulk,67.1073986285814,0.02384681880146881
2025-03-21,1765.0,67.6,554,67.6,67.6,1765.0,1765.0,bulk,67.13115439978559,0.023663861314323263
2025-03-22,2143.0,67.4,555,67.4,67.4,1738.0,1767.0454469229992,bulk,67.15472501905535,0.02347651911366692
2025-03-23,1616.0,67.4,556,67.17500000000001,66.8466838765498,1711.0,1724.668996403814,bulk,67.17810615582226,0.023284997069102552
2025-03-24,1684.0,67.2,557,66.95,66.32905148636628,1684.0,1684.0,bulk,67.20129344831503,0.023088755448223235
2025-03-25,1736.0,66.4,558,66.725,66.12189335299962,1736.0,1736.0,bulk,67.22428248840883,0.022888430632524624
2025-03-26,1984.0,66.5,559,66.5,66.5,1984.0,1984.0,bulk,67.24706882978117,0.022683467100155973
2025-03-27,1639.0,67.3,560,67.3,67.3,1944.5,2043.6579066339075,bulk,67.26964798276924,0.02247401856010356
2025-03-28,1905.0,67.2,561,67.2,67.2,1905.0,1905.0,bulk,67.29201542641451,0.022260201723630267
2025-03-29,1736.0,66.7,562,66.7,66.7,1736.0,1736.0,bulk,67.31416659758192,0.022041528443376517
2025-03-30,1790.0,,563,66.83333333333334,66.34078228937038,1790.0,1790.0,bulk,67.33609690168636,0.021818343647458015
2025-03-31,1949.0,,564,66.96666666666667,66.19647792633366,1949.0,1949.0,bulk,67.35780170388111,0.021590517584139473
2025-04-01,1863.0,66.3,565,67.1,66.253667213384,1863.0,1863.0,bulk,67.37927634526989,0.021357881317977483
2025-04-02,2000.0,,566,67.23333333333333,66.4989304530157,1822.3333333333333,1674.2325897974504,bulk,67.40051612572789,0.021120871826122805
2025-04-03,1903.0,,567,67.36666666666667,66.91884794772295,1781.6666666666667,1576.819841875778,bulk,67.42151631825325,0.020878780976237486
2025-04-04,1741.0,67.5,568,67.5,67.5,1741.0,1741.0,bulk,67.44227216844764,0.020632130792819225
2025-04-05,1969.0,67.9,569,67.9,67.9,1969.0,1969.0,bulk,67.46277889196564,0.020380534682828966
2025-04-06,1496.0,67.0,570,67.0,67.0,1496.0,1496.0,bulk,67.48303168080382,0.020124298178814115
2025-04-07,1837.0,66.0,571,66.0,66.0,1837.0,1837.0,bulk,67.50302570153382,0.019862997178421438
2025-04-08,1903.0,67.1,572,67.1,67.1,1903.0,1903.0,bulk,67.52275610051932,0.019597176120100812
2025-04-09,1512.0,,573,67.1,67.86157799286906,1512.0,1512.0,bulk,67.54221800245574,0.019326221709666434
2025-04-10,1706.0,,574,67.1,67.83433700553837,1706.0,1706.0,bulk,67.5614065107878,0.019050125786061283
2025-04-11,1792.0,66.4,575,67.1,67.4399275154385,1792.0,1792.0,bulk,67.58031671859682,0.0187694467499
2025-04-12,1753.0,67.1,576,67.1,67.1,1753.0,1753.0,bulk,67.59894369797536,0.018483767308078807
2025-04-13,1965.0,,577,67.1,67.08993083629977,1965.0,1965.0,bulk,67.61728251735536,0.018193211926605578
2025-04-14,2014.0,67.1,578,67.1,67.1,2014.0,2014.0,bulk,67.63532822528882,0.017897445903021968
2025-04-15,1947.0,65.8,579,66.9,66.84214126505474,1947.0,1947.0,bulk,67.65307586840137,0.01759718198499627
2025-04-16,1982.0,66.7,580,66.7,66.7,1982.0,1982.0,bulk,67.67052049151019,0.017291607458247427
2025-04-17,1989.0,66.7,581,66.7,66.7,1989.0,1989.0,bulk,67.68765712448955,0.016980974001986247
2025-04-18,1952.0,66.0,582,66.0,66.0,1952.0,1952.0,bulk,67.70448080821582,0.016665346238771882
2025-04-19,2036.0,66.6,583,66.6,66.6,1954.6666666666667,1910.12994164676,bulk,67.72098658120649,0.016344959007952298
2025-04-20,1940.0,66.6,584,66.6,66.6,1957.3333333333333,1900.5718660720936,bulk,67.73716948667219,0.016019828747104725
2025-04-21,1960.0,66.5,585,66.5,66.5,1960.0,1960.0,bulk,67.75302457699627,0.015689494804149717
2025-04-22,2085.0,,586,66.15,66.17226979056761,2085.0,2085.0,bulk,67.76854691057304,0.015354399311225583
2025-04-23,2162.0,65.8,587,65.8,65.8,2162.0,2162.0,bulk,67.7837315580555,0.015014102136727086
2025-04-24,2037.0,65.8,588,65.8,65.8,2169.0,2216.124633134488,bulk,67.79857361377958,0.01466904417573763
2025-04-25,2158.0,66.4,589,66.4,66.4,2176.0,2234.687440337763,bulk,67.81306818180961,0.014319353114089495
2025-04-26,2183.0,66.7,590,66.4,66.78742616455311,2183.0,2183.0,bulk,67.82721039247484,0.013964486302953105
2025-04-27,2098.0,66.2,591,66.4,66.77175156546353,2098.0,2098.0,bulk,67.84099539480168,0.013604712907759147
2025-04-28,2155.0,66.4,592,66.4,66.4,2155.0,2155.0,bulk,67.8544183768668,0.013240489387437531
2025-04-29,2170.0,66.6,593,66.15,65.859650120553,2144.0,2129.476398004684,bulk,67.8674745421867,0.012871223968128714
2025-04-30,2133.0,65.9,594,65.9,65.9,2133.0,2133.0,bulk,67.88015913900794,0.012497180382335198
2025-05-01,2281.0,66.9,595,66.9,66.9,2281.0,2281.0,bulk,67.89246744381934,0.01211850107125656
2025-05-02,2274.0,67.2,596,66.92,67.58875338603572,2274.0,2274.0,bulk,67.90439478865903,0.011735511035482205
2025-05-03,2131.0,,597,66.94,67.75801353398802,2131.0,2131.0,bulk,67.91593652215953,0.01134753982476866
2025-05-04,2287.0,66.9,598,66.96000000000001,67.59289698892249,2287.0,2287.0,bulk,67.92708806662978,0.010954897339487957
2025-05-05,2056.0,,599,66.98,67.27852029590466,2056.0,2056.0,bulk,67.93784488070122,0.010557950164269414
2025-05-06,2355.0,67.0,600,67.0,67.0,2355.0,2355.0,bulk,67.94820247678109,0.010156672716140255
2025-05-07,2191.0,66.9,601,66.9,66.9,2191.0,2191.0,bulk,67.95815642476751,0.00975061389046535
2025-05-08,1966.0,67.2,602,67.0,66.95026826414488,1966.0,1966.0,bulk,67.96770235868296,0.009340440073183725
2025-05-09,2204.0,,603,67.10000000000001,67.07567873258104,2044.0,1957.7038969917637,bulk,67.97683596832643,0.008926057490536248
2025-05-10,1602.0,67.2,604,67.2,67.2,2122.0,2080.57215093853,bulk,67.98555301700162,0.008507495130534911
2025-05-11,2200.0,,605,67.25,67.26634808369742,2200.0,2200.0,bulk,67.99384933519251,0.00808443864954711
2025-05-12,2306.0,67.2,606,67.30000000000001,67.29522869138562,2196.5,2219.243252822643,bulk,68.00172083363167,0.007657425802065632
2025-05-13,2193.0,67.4,607,67.35000000000001,67.32649495338099,2193.0,2193.0,bulk,68.0091634907171,0.00722681789125564
2025-05-14,2193.0,67.4,608,67.4,67.4,2193.0,2193.0,bulk,68.01617337066772,0.006792262616765281
2025-05-15,2080.0,67.4,609,67.6,67.55145459051226,2191.0,2208.98016429771,bulk,68.0227466197644,0.006353535893547739
2025-05-16,2171.0,67.8,610,67.8,67.8,2189.0,2215.139555582403,bulk,68.02887948142518,0.005911541687453337
2025-05-17,2187.0,,611,68.0,68.12811031091825,2187.0,2187.0,bulk,68.03456828569568,0.0054658007511439646
2025-05-18,2136.0,68.3,612,68.2,68.38816031940054,2136.0,2136.0,bulk,68.03980945153592,0.00501606692123365
2025-05-19,2208.0,68.4,613,68.4,68.4,2175.5,2166.4002415329637,bulk,68.04459951324407,0.004563399487148938
2025-05-20,2215.0,68.0,614,68.0,68.0,2215.0,2215.0,bulk,68.0489350879665,0.00410711182290413
2025-05-21,2199.0,67.3,615,67.3,67.3,2199.0,2199.0,bulk,68.05281291040416,0.0036478041606594997
2025-05-22,2193.0,,616,67.46666666666667,67.04010562666336,2193.0,2193.0,bulk,68.05622982857521,0.00318555805603656
2025-05-23,2251.0,,617,67.63333333333333,67.26660846405706,2251.0,2251.0,bulk,68.05918279531184,0.0027200951033516203
2025-05-24,2069.0,67.8,618,67.8,67.8,2069.0,2069.0,bulk,68.06166889096644,0.0022515323233089175
2025-05-25,2126.0,68.3,619,68.3,68.3,2126.0,2126.0,bulk,68.06368530763824,0.0017806431843088908
2025-05-26,2023.0,,620,68.0,68.10754319345611,2023.0,2023.0,bulk,68.06522936065998,0.0013072107504304618
2025-05-27,2197.0,67.7,621,67.7,67.7,2083.5,2031.39640211658,bulk,68.06629850808616,0.0008309065374116169
2025-05-28,2144.0,67.7,622,67.7,67.7,2144.0,2144.0,bulk,68.06689032112249,0.0003522259806487682
2025-05-29,2587.0,68.3,623,68.0,68.00532423784553,2161.0,2222.1484862854227,cut,68.06700251189702,-0.00012827783126094044
2025-05-30,2178.0,68.3,624,68.3,68.3,2178.0,2178.0,cut,68.066632942087,-0.0006112630739352198
2025-05-31,2058.0,68.3,625,68.3,68.3,2058.0,2058.0,cut,68.06577959434793,-0.0010959913659291942
2025-06-01,2179.0,68.2,626,68.2,68.2,2179.0,2179.0,cut,68.0644406243727,-0.0015826052546685787
2025-06-02,2232.0,68.8,627,68.8,68.8,2232.0,2232.0,cut,68.06261430928832,-0.0020702125283378336
2025-06-03,2137.0,69.3,628,68.6,68.88284253464055,2185.0,2173.021217815068,cut,68.06029909327341,-0.0025601679778238426
2025-06-04,2138.0,68.4,629,68.4,68.4,2138.0,2138.0,cut,68.05749357662613,-0.0030509991123750524
2025-06-05,2215.0,,630,68.1,67.81864736828844,2215.0,2215.0,cut,68.05419650212802,-0.003543331408314051
2025-06-06,2239.0,67.8,631,67.8,67.8,2239.0,2239.0,cut,68.050406803663,-0.004036282281679368
2025-06-07,2113.0,68.4,632,68.4,68.4,2113.0,2113.0,cut,68.04612354810382,-0.004530366101818117
2025-06-08,2108.0,68.1,633,68.1,68.1,2108.0,2108.0,cut,68.0413459971702,-0.005024642761715844
2025-06-09,2119.0,68.1,634,68.1,68.1,2119.0,2119.0,cut,68.03607357027236,-0.0055197401728435125
2025-06-10,2072.0,,635,68.1,67.92700003833285,2072.0,2072.0,cut,68.03030585760125,-0.006015240738103482
2025-06-11,2163.0,68.1,636,68.1,68.1,2163.0,2163.0,cut,68.02404264539346,-0.006511302553965001
2025-06-12,2121.0,68.8,637,68.8,68.8,2173.6666666666665,2153.9299105649266,cut,68.01728387191413,-0.007006080010067232
2025-06-13,2339.0,68.3,638,68.3,68.3,2184.333333333333,2105.7260484995204,cut,68.01002967871455,-0.007501976349052105
2025-06-14,2195.0,68.3,639,68.3,68.3,2195.0,2195.0,cut,68.00228038753193,-0.007996686062128333
2025-06-15,2384.0,,640,68.69999999999999,68.87686093077835,2384.0,2384.0,cut,67.99403650629219,-0.00849082185302071
2025-06-16,2176.0,69.1,641,69.1,69.1,2176.0,2176.0,cut,67.98529874000909,-0.00898451548524785
2025-06-17,2063.0,68.5,642,68.5,68.5,2179.0,2164.228653151148,cut,67.9760679852012,-0.009476867014276044
2025-06-18,2182.0,,643,68.4,68.29952063166023,2182.0,2182.0,cut,67.96634532751595,-0.009967929663308913
2025-06-19,2038.0,68.9,644,68.3,68.39115343970963,2038.0,2038.0,cut,67.95613204787641,-0.010458011152418106
2025-06-20,2221.0,68.2,645,68.2,68.2,2221.0,2221.0,cut,67.94542965051215,-0.010946512552815573
2025-06-21,2252.0,67.7,646,67.7,67.7,2252.0,2252.0,cut,67.93423981760662,-0.01143266583435813
2025-06-22,2266.0,68.2,647,68.2,68.2,2266.0,2266.0,cut,67.92256444351298,-0.011917834441632635
2025-06-23,2199.0,68.3,648,68.175,68.55631500529216,2199.0,2199.0,cut,67.91040563872214,-0.012399953276916639
2025-06-24,2124.0,,649,68.15,68.52646495939692,2124.0,2124.0,cut,67.89776570365905,-0.012880151513291102
2025-06-25,1847.0,,650,68.125,68.30838243380322,1847.0,1847.0,cut,67.88464716463288,-0.013357067507394998
2025-06-26,2032.0,68.1,651,68.1,68.1,2032.0,2032.0,cut,67.87105275269357,-0.013831090730320739
2025-06-27,1964.0,68.1,652,68.1,68.1,1964.0,1964.0,cut,67.85698541742835,-0.014302239238854025
2025-06-28,2110.0,68.3,653,68.3,68.3,2110.0,2110.0,cut,67.84244830877766,-0.014770730109366545
2025-06-29,1826.0,68.4,654,68.4,68.4,1826.0,1826.0,cut,67.82744481641899,-0.015235464691443212
2025-06-30,1979.0,69.1,655,69.1,69.1,1979.0,1979.0,cut,67.81197853315341,-0.015696569862673947
2025-07-01,1986.0,68.7,656,68.7,68.7,1986.0,1986.0,cut,67.79605326942188,-0.016153269083574173
2025-07-02,2228.0,68.2,657,68.2,68.2,2014.3333333333333,1974.3484344378949,cut,67.7796730556067,-0.01660629368309685
2025-07-03,1649.0,,658,68.5,68.39382903287955,2042.6666666666667,2014.067401001017,cut,67.76284213907353,-0.017054803307914312
2025-07-04,2071.0,68.8,659,68.8,68.8,2071.0,2071.0,cut,67.74556501009283,-0.01749841431788468
2025-07-05,2049.0,68.8,660,68.8,68.8,2049.0,2049.0,cut,67.72784635353122,-0.017937567755410555
2025-07-06,1903.0,68.4,661,68.4,68.4,1903.0,1903.0,cut,67.70969109195386,-0.018371553117191297
2025-07-07,2241.0,68.4,662,68.30000000000001,68.13060215820903,2241.0,2241.0,cut,67.69110435740397,-0.018800742774042572
2025-07-08,1978.0,68.2,663,68.2,68.2,2173.5,2337.796875596321,cut,67.67209151062761,-0.019223963024235978
2025-07-09,1888.0,68.9,664,68.5,68.58656056780042,2106.0,2155.5488288541164,cut,67.65265814477016,-0.01964191660270842
2025-07-10,1673.0,68.8,665,68.8,68.8,2038.5,1948.5263676848533,cut,67.63281006577044,-0.020053145228970948
2025-07-11,1971.0,,666,68.5,68.4731555705893,1971.0,1971.0,cut,67.6125533166998,-0.020459033035772716
2025-07-12,2225.0,68.2,667,68.2,68.2,2225.0,2225.0,cut,67.59189412346943,-0.020858472876147026
2025-07-13,2054.0,69.4,668,68.65,68.55831714984244,2054.0,2054.0,cut,67.57083897270594,-0.021251067108352117
2025-07-14,1840.0,69.1,669,69.1,69.1,1840.0,1840.0,cut,67.54939456924487,-0.021637283837823894
2025-07-15,1787.0,69.1,670,69.1,69.1,1848.5,1813.1073269056512,cut,67.5275678091513,-0.022014966738600115
2025-07-16,1857.0,68.2,671,68.2,68.2,1857.0,1857.0,cut,67.50536584729035,-0.022386880331500457
2025-07-17,1831.0,68.2,672,68.075,67.49222062601115,1831.0,1831.0,cut,67.48279602102502,-0.022751362089223903
2025-07-18,1758.0,,673,67.95,67.22380924223596,1758.0,1758.0,cut,67.45986590392884,-0.023107284131522004
2025-07-19,1660.0,68.4,674,67.825,67.31849323734279,1769.5,1753.1208646467162,cut,67.43658328717726,-0.023455514988649877
2025-07-20,1781.0,67.7,675,67.7,67.7,1781.0,1781.0,cut,67.41295615897587,-0.02379684904442551
2025-07-21,1854.0,68.2,676,68.2,68.2,1798.5,1787.0895277308232,cut,67.38899274352455,-0.02412884349827967
2025-07-22,1816.0,68.2,677,68.2,68.2,1816.0,1816.0,cut,67.36470146592447,-0.024452409103285316
2025-07-23,1638.0,67.6,678,67.6,67.6,1837.5,1892.0210244299917,cut,67.34009093335682,-0.024767349024301666
2025-07-24,1859.0,68.4,679,68.4,68.4,1859.0,1859.0,cut,67.31517000462549,-0.025073839269632952
2025-07-25,1732.0,68.4,680,68.4,68.4,1732.0,1732.0,cut,67.28994771802844,-0.025369689806116945
2025-07-26,1910.0,,681,68.22500000000001,68.09550985403718,1910.0,1910.0,cut,67.2644333078246,-0.025657152634887364
2025-07-27,1580.0,68.0,682,68.05000000000001,67.84899151013889,1580.0,1580.0,cut,67.2386362200962,-0.025935217027613554
2025-07-28,1431.0,,683,67.875,67.70297741117116,1431.0,1431.0,cut,67.21256609699286,-0.02620248479108985
2025-07-29,1984.0,67.7,684,67.7,67.7,1984.0,1984.0,cut,67.18623276711509,-0.026460655024370304
2025-07-30,1914.0,66.9,685,67.8,67.84649496682746,1914.0,1914.0,cut,67.15964626053865,-0.026708998840045222
2025-07-31,1664.0,,686,67.9,68.00451099119998,1900.5,1855.083511810098,cut,67.1328167783681,-0.026947829315678483
2025-08-01,1887.0,68.0,687,68.0,68.0,1887.0,1887.0,cut,67.10575470212285,-0.027175325253499714
2025-08-02,1827.0,67.8,688,67.8,67.8,1827.0,1827.0,cut,67.07847063362675,-0.027391793836765526
2025-08-03,1783.0,,689,67.8,67.78384763123292,1783.0,1783.0,cut,67.05097528454712,-0.02759713978655043
2025-08-04,1875.0,,690,67.8,67.86378286842424,1875.0,1875.0,cut,67.0232795932401,-0.02779185185950439
2025-08-05,1591.0,67.8,691,67.8,67.8,1591.0,1591.0,cut,66.99539467250548,-0.027976188246488697
2025-08-06,1405.0,66.9,692,67.575,67.44001248253211,1658.0,1481.2919633268143,cut,66.96733174519174,-0.028148317750738748
2025-08-07,1811.0,,693,67.35,66.9806104451756,1725.0,1602.767043481974,cut,66.93910222833863,-0.028308576489640323
2025-08-08,1792.0,,694,67.125,66.70590318523129,1792.0,1792.0,cut,66.91071771360181,-0.028457334637721488
2025-08-09,1873.0,66.9,695,66.9,66.9,1873.0,1873.0,cut,66.88218989475004,-0.028596056198063973
2025-08-10,1781.0,67.4,696,67.4,67.4,1781.0,1781.0,cut,66.85353065032463,-0.028721494558562693
2025-08-11,1797.0,67.9,697,66.9,66.92159494581134,1797.0,1797.0,cut,66.82475199212547,-0.028834450597988358
2025-08-12,1607.0,66.4,698,66.4,66.4,1607.0,1607.0,cut,66.79586604666741,-0.028935623685792205
2025-08-13,1785.0,66.9,699,66.9,66.9,1785.0,1785.0,cut,66.76688507501866,-0.029024842197600265
2025-08-14,1872.0,67.5,700,66.9,67.60252603616387,1872.0,1872.0,cut,66.73782151140763,-0.029101128972068107
2025-08-15,1749.0,,701,66.9,68.20905004537966,1804.0,1759.9691281716634,cut,66.70868785912286,-0.029164800915519134
2025-08-16,1736.0,67.0,702,66.9,68.68544510675046,1736.0,1736.0,cut,66.67949675149003,-0.029215868750516925
2025-08-17,1918.0,,703,66.9,68.9975842993793,1918.0,1918.0,cut,66.65026093116123,-0.029253009260562145
2025-08-18,2023.0,67.1,704,66.9,69.11134070236918,1799.0,1791.550907777211,cut,66.62099322277379,-0.029280350505800357
2025-08-19,1680.0,,705,66.9,68.99258739482318,1680.0,1680.0,cut,66.59170656578802,-0.02929221432642256
2025-08-20,1888.0,67.3,706,66.9,68.60719745584427,1888.0,1888.0,cut,66.56241399194899,-0.02929123807587549
2025-08-21,1821.0,67.3,707,66.9,67.92104396453554,1821.0,1821.0,cut,66.53312863361059,-0.029277448812218648
2025-08-22,1677.0,66.9,708,66.9,66.9,1677.0,1677.0,cut,66.50386365713985,-0.029251116221710543
2025-08-23,1898.0,66.0,709,66.0,66.0,1898.0,1898.0,cut,66.47463232115426,-0.02921134325196325
2025-08-24,1646.0,66.3,710,66.3,66.3,1646.0,1646.0,cut,66.44544793724023,-0.0291576787015894
2025-08-25,1848.0,65.6,711,65.6,65.6,1697.6666666666667,1591.4816005352118,cut,66.41632392330115,-0.029089278326210888
2025-08-26,1845.0,65.6,712,65.6,65.6,1749.3333333333333,1743.477823234668,cut,66.38727366929818,-0.029008928478901908
2025-08-27,1801.0,,713,65.55,65.63564901893758,1801.0,1801.0,cut,66.35831065372726,-0.02891513448126659
2025-08-28,1652.0,65.5,714,65.5,65.5,1652.0,1652.0,cut,66.32944838340059,-0.028807539439175876
2025-08-29,1752.0,65.3,715,65.6,65.3693613098841,1752.0,1752.0,cut,66.30070039826056,-0.02868640338391515
2025-08-30,1923.0,,716,65.7,65.41337110754442,1923.0,1923.0,cut,66.27208025786433,-0.028552145336864974
2025-08-31,1817.0,65.8,717,65.8,65.8,1817.0,1817.0,cut,66.24360152879504,-0.02840448597870212
2025-09-01,1818.0,66.4,718,66.4,66.4,1818.0,1818.0,cut,66.21527775589415,-0.028241466151494404
2025-09-02,1590.0,66.4,719,66.15,66.29894808433403,1590.0,1590.0,cut,66.18712253501754,-0.02806555717024632
2025-09-03,1855.0,65.9,720,65.9,65.9,1855.0,1855.0,cut,66.15914943020572,-0.027877456421876445
2025-09-04,1787.0,65.7,721,65.7,65.7,1787.0,1787.0,cut,66.13137197835094,-0.027674134857136323
2025-09-05,1773.0,65.3,722,65.3,65.3,1773.0,1773.0,cut,66.10380370319668,-0.027460268039192215
2025-09-06,1461.0,,723,65.35,65.1784911711356,1461.0,1461.0,cut,66.07645807141138,-0.027229909673446667
2025-09-07,1785.0,65.4,724,65.4,65.4,1785.0,1785.0,cut,66.04934852399722,-0.026987268820022337
2025-09-08,1738.0,65.7,725,65.7,65.7,1738.0,1738.0,cut,66.02248847242085,-0.02672879572642728
2025-09-09,1370.0,,726,65.55000000000001,65.5427330175331,1370.0,1370.0,cut,65.99589125965421,-0.026461482118852096
2025-09-10,1703.0,65.4,727,65.4,65.4,1703.0,1703.0,cut,65.96957008479171,-0.02617882900371645
2025-09-11,1653.0,65.6,728,65.7,65.75631670766822,1730.6666666666667,1905.425603019189,cut,65.94353822191488,-0.025880962809547253
2025-09-12,1798.0,66.0,729,66.0,66.0,1758.3333333333333,1860.492692335785,cut,65.91780871873021,-0.02557483381018244
2025-09-13,1786.0,,730,65.65,65.58200015179399,1786.0,1786.0,cut,65.89239462067663,-0.025253342230513454
2025-09-14,2034.0,65.3,731,65.3,65.3,1818.5,1828.6799832405309,cut,65.86730883669026,-0.024916860764416054
2025-09-15,1851.0,65.8,732,65.8,65.8,1851.0,1851.0,cut,65.84256415980015,-0.02457015786880845
2025-09-16,1766.0,66.1,733,66.1,66.1,1766.0,1766.0,cut,65.81817331706375,-0.02420837989364581
2025-09-17,1790.0,66.3,734,65.9,66.02505744038677,1790.0,1790.0,cut,65.7941488491076,-0.02383695354678158
2025-09-18,1719.0,65.7,735,65.7,65.7,1719.0,1719.0,cut,65.77050317566159,-0.02345224286308678
2025-09-19,1652.0,65.3,736,65.3,65.3,1774.0,1784.8798892486016,cut,65.74724861017042,-0.023053382133753075
2025-09-20,1829.0,65.2,737,65.2,65.2,1829.0,1829.0,cut,65.72439726046059,-0.022647118991514503
2025-09-21,1706.0,,738,65.35,65.51466830577328,1706.0,1706.0,cut,65.70196110997661,-0.022224220672129036
2025-09-22,1742.0,65.5,739,65.5,65.5,1765.5,1749.047708273829,cut,65.67995195003867,-0.021792358972068847
2025-09-23,1825.0,64.8,740,64.8,64.8,1825.0,1825.0,cut,65.65838146885186,-0.021347983722108665
2025-09-24,1770.0,64.8,741,64.8,64.8,1770.0,1770.0,cut,65.6372610884701,-0.020891412072880183
2025-09-25,1781.0,,742,65.05,65.08668082476265,1830.0,1815.3595889957496,cut,65.61660198360576,-0.02042545423724581
2025-09-26,1890.0,65.3,743,65.3,65.3,1890.0,1890.0,cut,65.59641532757578,-0.019945145942420105
2025-09-27,1387.0,65.3,744,65.26666666666667,65.31161614366935,1838.5,1862.3753936236392,cut,65.57671187799276,-0.0194577777940926
2025-09-28,1787.0,65.3,745,65.23333333333333,65.22462933063782,1787.0,1787.0,cut,65.55750227639815,-0.01896061918754318
2025-09-29,1731.0,65.2,746,65.2,65.2,1731.0,1731.0,cut,65.53879695238588,-0.01845011548695652
2025-09-30,1835.0,65.2,747,65.2,65.2,1823.5,1694.2294614945567,cut,65.52060599559701,-0.01793223008720683
2025-10-01,1916.0,64.7,748,64.7,64.7,1916.0,1916.0,cut,65.50293937129723,-0.01740257093144256
2025-10-02,2328.0,64.7,749,64.7,64.7,2328.0,2328.0,cut,65.4858067127121,-0.01686218631296773
2025-10-03,2049.0,66.2,750,66.2,66.2,2049.0,2049.0,cut,65.46921746278613,-0.01631484492534696
2025-10-04,2053.0,64.6,751,64.6,64.6,2053.0,2053.0,cut,65.45318070846075,-0.015756520385205402
2025-10-05,2077.0,,752,64.39999999999999,63.55023461856054,2077.0,2077.0,cut,65.43770536268295,-0.015193130526469645
2025-10-06,2078.0,,753,64.2,63.65391528287709,2078.0,2078.0,cut,65.42279994775681,-0.014618173110155416
2025-10-07,2050.0,64.0,754,64.0,64.0,2050.0,2050.0,cut,65.40847284557967,-0.014035014015452893
2025-10-08,2015.0,64.0,755,64.0,64.0,2015.0,2015.0,cut,65.39473193709343,-0.013446786090180279
2025-10-09,1804.0,64.1,756,64.1,64.1,1804.0,1804.0,cut,65.3815850086455,-0.012845937314172792
2025-10-10,2104.0,64.1,757,64.1,64.1,2104.0,2104.0,cut,65.3690393757751,-0.012239538713743059
2025-10-11,2205.0,64.0,758,64.0,64.0,2205.0,2205.0,cut,65.35710214766225,-0.01162968216081121
2025-10-12,2076.0,64.4,759,64.4,64.4,2076.0,2076.0,cut,65.3457799740781,-0.01101294493797885
2025-10-13,2058.0,64.7,760,64.7,64.7,2159.0,2115.4869650684027,cut,65.33507935046305,-0.010386930749461953
2025-10-14,2242.0,,761,64.66666666666667,64.75673091294715,2242.0,2242.0,cut,65.32500627676002,-0.009758802497827901
2025-10-15,1939.0,64.4,762,64.63333333333333,64.68256203290372,2187.75,2279.823423894828,cut,65.31556648655231,-0.009121382696027544
2025-10-16,2251.0,64.6,763,64.6,64.6,2133.5,2227.8779903657355,cut,65.3067653565352,-0.00848162877436683
2025-10-17,2039.0,64.6,764,64.6,64.6,2079.25,2128.743561653775,cut,65.29860785854642,-0.007833234464271754
2025-10-18,2025.0,64.6,765,64.6,64.6,2025.0,2025.0,cut,65.29109863714305,-0.007186883306313045
2025-10-19,2022.0,64.6,766,64.6,64.6,2022.0,2022.0,cut,65.2842420375625,-0.006530631174328505
2025-10-20,2266.0,65.1,767,65.1,65.1,2266.0,2266.0,cut,65.27804187606606,-0.005869868618546548
